Target Country,Target City,Theater of Operations,Total Weight (Tons),First Mission,Last Mission,Num Missions,location
GREECE,ATHENS,MTO,3637.0,10/10/1943,9/24/1944,92,"ATHENS, GREECE"
GREECE,ATHENS (MOLAOI?),MTO,5.0,5/18/1941,5/18/1941,1,"ATHENS (MOLAOI?), GREECE"
GREECE,ATHENS- ELEUSIS A/D,MTO,93.125,10/9/1944,9/14/1944,2,"ATHENS- ELEUSIS A/D, GREECE"
GREECE,ATHENS-KALAMAKI A/D,MTO,95.5,10/9/1944,9/14/1944,2,"ATHENS-KALAMAKI A/D, GREECE"
GREECE,ATHENS-TATEI A/D,MTO,61.5,10/9/1944,9/14/1944,2,"ATHENS-TATEI A/D, GREECE"
GREECE,BERAT,MTO,0.0,1/13/1941,4/6/1941,16,"BERAT, GREECE"
GREECE,BERNATI,MTO,0.0,12/20/1940,12/20/1940,1,"BERNATI, GREECE"
GREECE,BITOLJ - PRILEP ROAD,MTO,0.0,4/10/1941,4/13/1941,3,"BITOLJ - PRILEP ROAD, GREECE"
GREECE,BITOLJ - VELES ROAD,MTO,0.0,4/12/1941,4/12/1941,1,"BITOLJ - VELES ROAD, GREECE"
GREECE,BITOLJ AREA,MTO,0.0,4/11/1941,4/11/1941,1,"BITOLJ AREA, GREECE"
GREECE,BOULSAR (NEAR ELBASAN),MTO,0.0,1/25/1941,1/25/1941,1,"BOULSAR (NEAR ELBASAN), GREECE"
GREECE,BOUZI,MTO,0.0,2/22/1941,2/22/1941,1,"BOUZI, GREECE"
GREECE,BRIDGE NW KALABAKA [KALAMBAKA],MTO,0.0,4/19/1941,4/19/1941,1,"BRIDGE NW KALABAKA [KALAMBAKA], GREECE"
GREECE,BRIDGE S OF GREVANA,MTO,0.0,4/18/1941,4/18/1941,1,"BRIDGE S OF GREVANA, GREECE"
GREECE,BRIDGE SE OF MALAJAIM,MTO,0.0,4/18/1941,4/18/1941,1,"BRIDGE SE OF MALAJAIM, GREECE"
GREECE,BRIDGES S OF KOZANI,MTO,0.0,4/18/1941,4/18/1941,1,"BRIDGES S OF KOZANI, GREECE"
GREECE,BRINDISI,MTO,0.0,1/19/1941,2/15/1941,4,"BRINDISI, GREECE"
GREECE,BROLETTA [BROLETTO],MTO,1.25,4/26/1943,4/26/1943,1,"BROLETTA [BROLETTO], GREECE"
GREECE,BUSI - GILAVE,MTO,0.0,2/13/1941,2/16/1941,3,"BUSI - GILAVE, GREECE"
GREECE,BUSI AREA,MTO,0.0,2/13/1941,2/14/1941,5,"BUSI AREA, GREECE"
GREECE,BUSI-GILAVE,MTO,0.0,3/18/1941,3/23/1941,3,"BUSI-GILAVE, GREECE"
GREECE,CALATO,MTO,0.0,3/24/1941,4/11/1941,3,"CALATO, GREECE"
GREECE,CALATO AERODROME,MTO,0.0,3/10/1941,3/10/1941,1,"CALATO AERODROME, GREECE"
GREECE,CALATOS,MTO,1.6,5/12/1941,5/18/1941,3,"CALATOS, GREECE"
GREECE,CALLE ISARCA RR [CARDANO ISARCO?],MTO,4.0,5/28/1944,5/28/1944,1,"CALLE ISARCA RR [CARDANO ISARCO?], GREECE"
GREECE,COMISO,MTO,59.519999999999996,6/17/1943,6/22/1943,4,"COMISO, GREECE"
GREECE,CONVOY (BETWEEN GREECE AND BENGHAZI),MTO,50.5,8/2/1942,8/5/1942,3,"CONVOY (BETWEEN GREECE AND BENGHAZI), GREECE"
GREECE,CONVOY NEAR VALONA,MTO,0.0,4/12/1941,4/12/1941,1,"CONVOY NEAR VALONA, GREECE"
GREECE,CORFU ISLAND,MTO,50.0,10/11/1943,10/11/1943,2,"CORFU ISLAND, GREECE"
GREECE,CORINTH CANAL,MTO,19.5,8/25/1942,8/8/1941,3,"CORINTH CANAL, GREECE"
GREECE,CRETE,MTO,0.0,6/5/1941,6/5/1941,1,"CRETE, GREECE"
GREECE,CROTONE,MTO,220.55,12/13/1940,8/27/1943,8,"CROTONE, GREECE"
GREECE,DIAVATA,MTO,0.0,4/10/1941,4/10/1941,1,"DIAVATA, GREECE"
GREECE,DUKAI,MTO,0.0,3/29/1941,3/29/1941,1,"DUKAI, GREECE"
GREECE,DUKAJ,MTO,0.0,3/30/1941,3/30/1941,1,"DUKAJ, GREECE"
GREECE,DUKAJ & LUZATZ,MTO,0.0,3/9/1941,3/9/1941,1,"DUKAJ & LUZATZ, GREECE"
GREECE,DUKAJ (NEAR TEPELENE),MTO,0.0,1/31/1941,2/23/1941,4,"DUKAJ (NEAR TEPELENE), GREECE"
GREECE,DUKATI,MTO,0.0,3/30/1941,3/30/1941,1,"DUKATI, GREECE"
GREECE,EFIALTI AD,MTO,0.0,5/28/1941,5/29/1941,5,"EFIALTI AD, GREECE"
GREECE,ELEUSIS,MTO,4149.485,10/5/1943,9/24/1944,115,"ELEUSIS, GREECE"
GREECE,ELEUSIS A/C,MTO,54.35,6/27/1943,6/27/1943,1,"ELEUSIS A/C, GREECE"
GREECE,ELEUSIS A/D [ATHENS],MTO,67.75,9/13/1944,9/13/1944,2,"ELEUSIS A/D [ATHENS], GREECE"
GREECE,FERRARA M/Y,MTO,654.625,8/31/1944,9/5/1944,3,"FERRARA M/Y, GREECE"
GREECE,FLORINA,MTO,69.0,7/28/1944,7/28/1944,1,"FLORINA, GREECE"
GREECE,FURNOVO DI TARE RR BRIDGE,MTO,6.0,5/13/1944,5/13/1944,1,"FURNOVO DI TARE RR BRIDGE, GREECE"
GREECE,GENOA,MTO,84.0,3/11/1944,3/11/1944,1,"GENOA, GREECE"
GREECE,GENOA HARBOR,MTO,25.0,4/30/1944,4/30/1944,1,"GENOA HARBOR, GREECE"
GREECE,GENOA PORT,MTO,236.5,4/28/1944,8/13/1944,5,"GENOA PORT, GREECE"
GREECE,GENOA SHIPPING,MTO,69.0,4/19/1944,4/29/1944,4,"GENOA SHIPPING, GREECE"
GREECE,GENOA-SORI RR,MTO,1.5,11/24/1943,11/24/1943,1,"GENOA-SORI RR, GREECE"
GREECE,GILAVE - BUSI,MTO,0.0,3/10/1941,3/8/1941,4,"GILAVE - BUSI, GREECE"
GREECE,GORNA DZUMATA,MTO,0.0,4/6/1941,4/6/1941,1,"GORNA DZUMATA, GREECE"
GREECE,GROTTAGLIE,MTO,42.0,8/31/1943,9/3/1943,2,"GROTTAGLIE, GREECE"
GREECE,GROVENA - KOZANI ROAD,MTO,0.0,4/18/1941,4/18/1941,1,"GROVENA - KOZANI ROAD, GREECE"
GREECE,HASSANI,MTO,2.25,5/14/1941,5/14/1941,1,"HASSANI, GREECE"
GREECE,HIPPAIN,MTO,1.25,5/14/1941,5/14/1941,1,"HIPPAIN, GREECE"
GREECE,IONIAN SEA,MTO,0.0,7/24/1942,7/24/1942,1,"IONIAN SEA, GREECE"
GREECE,ITALIAN COASTAL ROADS NEAR ROME,MTO,5.0,10/16/1943,10/16/1943,1,"ITALIAN COASTAL ROADS NEAR ROME, GREECE"
GREECE,ITALIAN NAVAL UNITS W OF CRETE,MTO,0.0,3/28/1941,3/28/1941,3,"ITALIAN NAVAL UNITS W OF CRETE, GREECE"
GREECE,ITALIAN POSITIONS 3 MI NE KORITZA,MTO,0.0,11/15/1940,11/15/1940,1,"ITALIAN POSITIONS 3 MI NE KORITZA, GREECE"
GREECE,KALAMAKI,MTO,603.0,12/14/1943,12/6/1943,9,"KALAMAKI, GREECE"
GREECE,KALAMARI,MTO,38.0,6/27/1943,6/27/1943,1,"KALAMARI, GREECE"
GREECE,KALAMARI - FRAG BOMBS,MTO,23.4,6/27/1943,6/27/1943,1,"KALAMARI - FRAG BOMBS, GREECE"
GREECE,KALUMAKI A/D [ATHENS],MTO,63.375,9/13/1944,9/13/1944,1,"KALUMAKI A/D [ATHENS], GREECE"
GREECE,KATTAVIA AERODROME,MTO,0.0,3/10/1941,3/10/1941,1,"KATTAVIA AERODROME, GREECE"
GREECE,KELEPE - BERAT RD,MTO,0.0,1/10/1941,1/10/1941,1,"KELEPE - BERAT RD, GREECE"
GREECE,KELEYRE,MTO,0.0,12/4/1940,12/4/1940,1,"KELEYRE, GREECE"
GREECE,KILKIS,MTO,0.0,4/10/1941,4/10/1941,1,"KILKIS, GREECE"
GREECE,KLEISOYRA,MTO,0.0,4/14/1941,4/14/1941,1,"KLEISOYRA, GREECE"
GREECE,KODRA & DRAGOTI,MTO,0.0,2/28/1941,2/28/1941,2,"KODRA & DRAGOTI, GREECE"
GREECE,KOZANI,MTO,0.0,4/19/1941,4/19/1941,1,"KOZANI, GREECE"
GREECE,KOZANI - PTOLEMAIS ROAD,MTO,0.0,4/14/1941,4/16/1941,4,"KOZANI - PTOLEMAIS ROAD, GREECE"
GREECE,KRIONERO,MTO,0.0,12/19/1940,12/26/1940,2,"KRIONERO, GREECE"
GREECE,KUCOVA,MTO,0.0,12/22/1940,12/22/1940,1,"KUCOVA, GREECE"
GREECE,LARISA,MTO,488.0,10/9/1943,9/22/1944,11,"LARISA, GREECE"
GREECE,LECCE,MTO,0.0,3/28/1941,3/28/1941,1,"LECCE, GREECE"
GREECE,LEGHORN,MTO,6.0,4/16/1944,4/16/1944,1,"LEGHORN, GREECE"
GREECE,LEGHORN BASIN,MTO,49.75,4/30/1944,5/9/1944,5,"LEGHORN BASIN, GREECE"
GREECE,LEGHORN HARBOR,MTO,101.5,4/19/1944,4/29/1944,3,"LEGHORN HARBOR, GREECE"
GREECE,LEGHORN SHIPPING,MTO,9.0,4/21/1944,4/21/1944,1,"LEGHORN SHIPPING, GREECE"
GREECE,LEGHORN-MERIDIONALE BASIN,MTO,75.25,4/14/1944,4/2/1944,2,"LEGHORN-MERIDIONALE BASIN, GREECE"
GREECE,LEROS ISLAND,MTO,7.5,11/27/1942,2/10/1942,2,"LEROS ISLAND, GREECE"
GREECE,LEROS ISLAND/ LEPIDA COVE - PORTOLAGO BAY / SCAPANTO ISLAND,MTO,0.0,2/9/1942,2/9/1942,1,"LEROS ISLAND/ LEPIDA COVE - PORTOLAGO BAY / SCAPANTO ISLAND, GREECE"
GREECE,LEVKAN ISLAND,MTO,4.75,1/11/1944,1/11/1944,1,"LEVKAN ISLAND, GREECE"
GREECE,MANDURIA,MTO,25.75,9/7/1943,9/7/1943,1,"MANDURIA, GREECE"
GREECE,MARITSA,MTO,294.0,10/7/1943,9/22/1943,9,"MARITSA, GREECE"
GREECE,MARITZA,MTO,2.23,5/12/1941,5/12/1941,1,"MARITZA, GREECE"
GREECE,MEGARA,MTO,1.0,5/18/1941,5/18/1941,1,"MEGARA, GREECE"
GREECE,MENIDHI,MTO,64.0,10/4/1943,10/4/1943,1,"MENIDHI, GREECE"
GREECE,MENIDI,MTO,3.585,5/14/1941,5/20/1941,4,"MENIDI, GREECE"
GREECE,MILAN-LAMBRATE,MTO,476.7,5/13/1944,9/10/1944,4,"MILAN-LAMBRATE, GREECE"
GREECE,MILAN/LAMBRATE,MTO,103.7,3/28/1944,3/28/1944,1,"MILAN/LAMBRATE, GREECE"
GREECE,MINING IN KHALKIS STRAITS [�KRA CHALK̍S],MTO,6.0,10/6/1944,10/6/1944,1,"MINING IN KHALKIS STRAITS [�KRA CHALK̍S], GREECE"
GREECE,MOLAOI,MTO,9.635,5/16/1941,5/20/1941,3,"MOLAOI, GREECE"
GREECE,MT COLUMNS N OF KORITZA,MTO,0.0,11/14/1940,11/14/1940,1,"MT COLUMNS N OF KORITZA, GREECE"
GREECE,MT E OF TELEPENE,MTO,0.0,3/3/1941,3/3/1941,1,"MT E OF TELEPENE, GREECE"
GREECE,MT NEAR PTOLEMAIS,MTO,0.0,4/14/1941,4/14/1941,1,"MT NEAR PTOLEMAIS, GREECE"
GREECE,MT ON ROADS NEAR KATARINE,MTO,0.0,4/19/1941,4/19/1941,1,"MT ON ROADS NEAR KATARINE, GREECE"
GREECE,MT S OF GREVANA,MTO,0.0,4/18/1941,4/18/1941,1,"MT S OF GREVANA, GREECE"
GREECE,MT W OF KOZANI,MTO,0.0,4/18/1941,4/18/1941,1,"MT W OF KOZANI, GREECE"
GREECE,NAPLES,MTO,76.5,1/2/1942,6/5/1942,18,"NAPLES, GREECE"
GREECE,NAPLES (CAPODACHINUS),MTO,0.0,1/28/1941,1/28/1941,1,"NAPLES (CAPODACHINUS), GREECE"
GREECE,NAPLES (ROSSANO),MTO,3.0,4/15/1943,4/15/1943,1,"NAPLES (ROSSANO), GREECE"
GREECE,NAPLES HARBOR,MTO,15.0,3/4/1943,4/6/1943,2,"NAPLES HARBOR, GREECE"
GREECE,NAVARINO BAY,MTO,138.0,10/1/1942,9/19/1942,7,"NAVARINO BAY, GREECE"
GREECE,NEAR LAKE PRESBANKSO,MTO,0.0,4/13/1941,4/13/1941,1,"NEAR LAKE PRESBANKSO, GREECE"
GREECE,NEAR TEPEPLENE,MTO,0.0,2/6/1941,2/6/1941,1,"NEAR TEPEPLENE, GREECE"
GREECE,OFF PATRAS,MTO,0.0,3/27/1942,3/27/1942,1,"OFF PATRAS, GREECE"
GREECE,OMBRANE RIVER RR BRIDGE,MTO,50.0,11/26/1943,11/8/1943,2,"OMBRANE RIVER RR BRIDGE, GREECE"
GREECE,OPICINA M/Y,MTO,196.25,10/15/1944,10/15/1944,1,"OPICINA M/Y, GREECE"
GREECE,ORBATELLO RR,MTO,0.0,3/11/1944,3/11/1944,1,"ORBATELLO RR, GREECE"
GREECE,ORBATELLO-CIVITAVECCHIA RR,MTO,0.0,11/12/1943,11/12/1943,1,"ORBATELLO-CIVITAVECCHIA RR, GREECE"
GREECE,ORBETELLA,MTO,2.0,4/1/1944,4/1/1944,1,"ORBETELLA, GREECE"
GREECE,ORBETELLO RR,MTO,34.0,10/14/1943,10/14/1943,1,"ORBETELLO RR, GREECE"
GREECE,ORTE,MTO,75.0,11/4/1943,11/4/1943,1,"ORTE, GREECE"
GREECE,ORVIETA [ORVIETO],MTO,38.25,5/13/1944,5/13/1944,1,"ORVIETA [ORVIETO], GREECE"
GREECE,PADUA,MTO,311.65,2/7/1944,3/23/1944,3,"PADUA, GREECE"
GREECE,PADUA E M/Y,MTO,225.5,3/12/1945,3/12/1945,1,"PADUA E M/Y, GREECE"
GREECE,PADUA NE M/Y,MTO,226.5,2/22/1945,2/22/1945,1,"PADUA NE M/Y, GREECE"
GREECE,PALERMO,MTO,0.0,4/4/1943,4/4/1943,1,"PALERMO, GREECE"
GREECE,PESANO  [PESARO],MTO,572.1,8/26/1944,8/28/1944,3,"PESANO  [PESARO], GREECE"
GREECE,PIAMBINO HARBOR,MTO,17.25,4/28/1944,4/28/1944,1,"PIAMBINO HARBOR, GREECE"
GREECE,PIAMBINO PORT,MTO,44.0,4/10/1944,4/10/1944,1,"PIAMBINO PORT, GREECE"
GREECE,PIAMBINO ROAD,MTO,2.0,4/16/1944,4/16/1944,1,"PIAMBINO ROAD, GREECE"
GREECE,PIAMBINO SHIPPING,MTO,58.5,5/16/1944,5/21/1944,2,"PIAMBINO SHIPPING, GREECE"
GREECE,PIAVE-SUSEGANA RR BRIDGE,MTO,78.825,12/27/1944,12/27/1944,1,"PIAVE-SUSEGANA RR BRIDGE, GREECE"
GREECE,PIOMBINO,MTO,43.55,4/14/1944,4/23/1944,2,"PIOMBINO, GREECE"
GREECE,PIOMBINO PORT,MTO,180.2,4/19/1944,5/12/1944,5,"PIOMBINO PORT, GREECE"
GREECE,PIRAEUS,MTO,322.0,1/11/1944,9/25/1944,14,"PIRAEUS, GREECE"
GREECE,PIRAEUS HARBOR,MTO,35.73,1/11/1944,12/30/1941,2,"PIRAEUS HARBOR, GREECE"
GREECE,PIREUS,MTO,0.0,9/30/1941,9/30/1941,1,"PIREUS, GREECE"
GREECE,PISA,MTO,35.75,1/17/1944,1/17/1944,1,"PISA, GREECE"
GREECE,POLYCASTRON,MTO,0.0,4/9/1941,4/9/1941,1,"POLYCASTRON, GREECE"
GREECE,POLYKASTRON,MTO,0.0,4/11/1941,4/11/1941,1,"POLYKASTRON, GREECE"
GREECE,PORTA MARGHERA O/R,MTO,14.0,5/14/1944,5/14/1944,1,"PORTA MARGHERA O/R, GREECE"
GREECE,PORTA MARGHERA OIL STORAGE,MTO,52.5,3/3/1945,3/3/1945,1,"PORTA MARGHERA OIL STORAGE, GREECE"
GREECE,PORTA SAN STEFANO,MTO,247.25,2/16/1944,6/7/1944,7,"PORTA SAN STEFANO, GREECE"
GREECE,PORTI SAN ELPIDO,MTO,0.0,1/12/1944,1/12/1944,1,"PORTI SAN ELPIDO, GREECE"
GREECE,PORTO CIVITANOVA,MTO,65.0,10/22/1943,10/22/1943,1,"PORTO CIVITANOVA, GREECE"
GREECE,POTENZA,MTO,63.25,9/10/1943,9/16/1943,6,"POTENZA, GREECE"
GREECE,PRILEP,MTO,0.0,4/10/1941,4/10/1941,1,"PRILEP, GREECE"
GREECE,PRILEP - MONASTIR ROAD,MTO,0.0,4/10/1941,4/10/1941,1,"PRILEP - MONASTIR ROAD, GREECE"
GREECE,PTOLEMNIS - VEVE ROAD,MTO,0.0,4/13/1941,4/13/1941,1,"PTOLEMNIS - VEVE ROAD, GREECE"
GREECE,QUHRES-LINE ROAD,MTO,0.0,4/13/1941,4/13/1941,1,"QUHRES-LINE ROAD, GREECE"
GREECE,RAVENNA CANAL WHARVES,MTO,236.625,9/9/1944,9/9/1944,1,"RAVENNA CANAL WHARVES, GREECE"
GREECE,RAVENNA M/Y,MTO,232.625,9/4/1944,9/4/1944,1,"RAVENNA M/Y, GREECE"
GREECE,RAVENNA M/Y  & CANAL TERMINUS,MTO,204.875,8/25/1944,8/25/1944,1,"RAVENNA M/Y  & CANAL TERMINUS, GREECE"
GREECE,RECCO RR VIADUCT,MTO,33.0,11/10/1943,11/10/1943,1,"RECCO RR VIADUCT, GREECE"
GREECE,REGGIO -EMELIA A/C FACTORY,MTO,39.5,1/7/1944,1/7/1944,1,"REGGIO -EMELIA A/C FACTORY, GREECE"
GREECE,REGGIO DI CALABRIA,MTO,226.29,5/20/1943,7/26/1943,13,"REGGIO DI CALABRIA, GREECE"
GREECE,REGGIO DI CALABRIA/ RAILWAY INSTALLATIONS,MTO,83.39,7/30/1943,8/2/1943,3,"REGGIO DI CALABRIA/ RAILWAY INSTALLATIONS, GREECE"
GREECE,REGGIO DI CALABRIA/ VIBO VALENTIA,MTO,20.0,7/12/1943,7/12/1943,1,"REGGIO DI CALABRIA/ VIBO VALENTIA, GREECE"
GREECE,RHODES,MTO,0.0,3/14/1942,9/27/1941,3,"RHODES, GREECE"
GREECE,RHODES / TATTAVIA AD,MTO,0.0,5/29/1941,5/29/1941,1,"RHODES / TATTAVIA AD, GREECE"
GREECE,RHODES ISLAND,MTO,162.0,9/12/1943,9/12/1943,12,"RHODES ISLAND, GREECE"
GREECE,RIMINI,MTO,342.875,2/8/1944,9/18/1944,3,"RIMINI, GREECE"
GREECE,RIMINI - ANCONA RR,MTO,11.5,1/16/1944,1/16/1944,1,"RIMINI - ANCONA RR, GREECE"
GREECE,ROAD AND RR NEAR ANCONA,MTO,2.25,2/8/1944,2/8/1944,1,"ROAD AND RR NEAR ANCONA, GREECE"
GREECE,ROAD BRIDGE AT F- 687573,MTO,82.0,6/3/1944,6/3/1944,1,"ROAD BRIDGE AT F- 687573, GREECE"
GREECE,ROAD JUNCTION E OF ORVIETO,MTO,88.5,6/6/1944,6/7/1944,2,"ROAD JUNCTION E OF ORVIETO, GREECE"
GREECE,ROAD NEAR GALLINARIA [ISOLA GALLINARA],MTO,1.5,11/24/1943,11/24/1943,1,"ROAD NEAR GALLINARIA [ISOLA GALLINARA], GREECE"
GREECE,SALAMIS,MTO,412.0,1/20/1942,9/25/1944,15,"SALAMIS, GREECE"
GREECE,SALARIA & DUKAJ,MTO,0.0,2/11/1941,2/11/1941,1,"SALARIA & DUKAJ, GREECE"
GREECE,SALONIKA,MTO,1013.0,1/15/1944,9/24/1944,42,"SALONIKA, GREECE"
GREECE,SALONIKE PORT,MTO,162.75,9/21/1944,9/21/1944,1,"SALONIKE PORT, GREECE"
GREECE,SAN BENEDETTE BRIDGE,MTO,442.125,10/15/1944,9/30/1944,5,"SAN BENEDETTE BRIDGE, GREECE"
GREECE,SAN GIOVANNI,MTO,236.07,5/22/1943,8/8/1943,7,"SAN GIOVANNI, GREECE"
GREECE,SAN PINCENZA,MTO,4.25,5/21/1944,5/21/1944,1,"SAN PINCENZA, GREECE"
GREECE,SAN SAFANO PORT,MTO,4.5,4/28/1944,4/28/1944,1,"SAN SAFANO PORT, GREECE"
GREECE,SAN STEFANO,MTO,234.35,3/11/1944,4/23/1944,7,"SAN STEFANO, GREECE"
GREECE,SAN STEFANO SHIPPING,MTO,4.5,4/21/1944,4/21/1944,1,"SAN STEFANO SHIPPING, GREECE"
GREECE,SCARAMANGA,MTO,348.0,9/24/1944,9/25/1944,6,"SCARAMANGA, GREECE"
GREECE,SCARPANTO,MTO,2.0,3/24/1941,5/27/1941,3,"SCARPANTO, GREECE"
GREECE,SE TRAPANI,MTO,0.0,1/4/1942,1/4/1942,1,"SE TRAPANI, GREECE"
GREECE,SIMILITI,MTO,0.0,4/6/1941,4/6/1941,1,"SIMILITI, GREECE"
GREECE,SOLONIKA A/C,MTO,77.75,6/24/1943,6/24/1943,1,"SOLONIKA A/C, GREECE"
GREECE,SPEZIA,MTO,37.25,4/10/1944,4/29/1944,2,"SPEZIA, GREECE"
GREECE,SPEZIA PORT,MTO,71.88,4/30/1944,5/2/1944,3,"SPEZIA PORT, GREECE"
GREECE,STAMPELIA,MTO,0.0,3/24/1941,3/30/1941,2,"STAMPELIA, GREECE"
GREECE,TARANTO,MTO,14.0,11/14/1940,6/9/1942,6,"TARANTO, GREECE"
GREECE,TATEI A/D [ATHENS],MTO,67.125,9/13/1944,9/13/1944,2,"TATEI A/D [ATHENS], GREECE"
GREECE,TIRANA,MTO,0.0,3/15/1941,3/15/1941,1,"TIRANA, GREECE"
GREECE,TOPALEANE AREA,MTO,0.0,4/10/1941,4/10/1941,1,"TOPALEANE AREA, GREECE"
GREECE,TOPOLIA (N OF ATHENS),MTO,0.8,5/20/1941,5/20/1941,1,"TOPOLIA (N OF ATHENS), GREECE"
GREECE,TURIN BALL BEARING FACTORY,MTO,7.0,11/24/1943,11/24/1943,1,"TURIN BALL BEARING FACTORY, GREECE"
GREECE,VARESE A/C FACTORY,MTO,95.5,4/1/1944,4/11/1944,2,"VARESE A/C FACTORY, GREECE"
GREECE,VELES,MTO,0.0,4/10/1941,4/14/1941,2,"VELES, GREECE"
GREECE,VELLETRI & ROAD TO LANUVIO  (IN AID OF ANZIO BEACHEAD),MTO,10.0,3/1/1944,3/1/1944,1,"VELLETRI & ROAD TO LANUVIO  (IN AID OF ANZIO BEACHEAD), GREECE"
GREECE,VENTIMIGLIA M/Y,MTO,126.5,6/21/1944,6/21/1944,1,"VENTIMIGLIA M/Y, GREECE"
GREECE,VERONA,MTO,34.0,1/28/1944,1/28/1944,1,"VERONA, GREECE"
GREECE,VERONA - PARONA RR BRIDGE,MTO,352.5,4/20/1945,4/23/1945,2,"VERONA - PARONA RR BRIDGE, GREECE"
GREECE,VERONA - PORTA VESCOVA M/Y,MTO,180.875,3/2/1945,3/2/1945,1,"VERONA - PORTA VESCOVA M/Y, GREECE"
GREECE,VERONA E M/Y,MTO,327.125,10/10/1944,3/11/1945,2,"VERONA E M/Y, GREECE"
GREECE,VERONA M/Y,MTO,194.5,7/5/1944,7/5/1944,1,"VERONA M/Y, GREECE"
GREECE,VERONA MAIN M/Y,MTO,157.125,10/11/1944,10/11/1944,1,"VERONA MAIN M/Y, GREECE"
GREECE,VERONA PARONA RR BRIDGE,MTO,186.25,3/9/1945,3/9/1945,1,"VERONA PARONA RR BRIDGE, GREECE"
GREECE,VERONA W (PORTA NUOVA) M/Y,MTO,451.745,2/23/1945,2/27/1945,2,"VERONA W (PORTA NUOVA) M/Y, GREECE"
GREECE,VERONA W M/Y,MTO,421.25,2/12/1945,2/8/1945,2,"VERONA W M/Y, GREECE"
GREECE,VIBO VALENTIA,MTO,23.33,7/11/1943,7/19/1943,2,"VIBO VALENTIA, GREECE"
GREECE,VICENZA,MTO,241.75,3/26/1944,4/2/1944,2,"VICENZA, GREECE"
GREECE,VINCENZA A/D,MTO,104.625,11/17/1944,11/17/1944,1,"VINCENZA A/D, GREECE"
GREECE,VINCENZA M/Y,MTO,237.0,3/17/1945,3/17/1945,1,"VINCENZA M/Y, GREECE"
GREECE,VINKEVEI M/Y,MTO,235.75,10/17/1944,10/17/1944,1,"VINKEVEI M/Y, GREECE"
GREECE,VOGHERA,MTO,12.0,12/29/1943,12/29/1943,1,"VOGHERA, GREECE"
GREECE,W. LAKE DOIRAN,MTO,0.0,4/7/1941,4/7/1941,1,"W. LAKE DOIRAN, GREECE"
GREECE,W. LAKE PETRROU,MTO,0.0,4/13/1941,4/13/1941,1,"W. LAKE PETRROU, GREECE"
GREECE,YANNITSA,MTO,0.0,4/13/1941,4/13/1941,1,"YANNITSA, GREECE"
HOLLAND OR NETHERLANDS,46 40 N 015 00 E,ETO,9.0,1/22/1945,1/22/1945,3,"46 40 N 015 00 E, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,48 20 N 0 8 00 E,ETO,9.0,1/16/1945,1/16/1945,3,"48 20 N 0 8 00 E, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,51 40 N 006 20 E,ETO,45.0,3/24/1945,3/24/1945,6,"51 40 N 006 20 E, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,52 00 N 006 00 E,ETO,15.0,3/24/1945,3/24/1945,3,"52 00 N 006 00 E, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,ALKMAAR,ETO,456.0,1/9/1941,9/9/1940,55,"ALKMAAR, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,AMELAND,ETO,0.0,8/24/1940,8/24/1940,2,"AMELAND, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,AMSTERDAM,ETO,1993.0,1/1/1941,9/9/1940,280,"AMSTERDAM, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,ARAD,ETO,16.0,1/3/1941,8/31/1941,21,"ARAD, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,ARNEMUIDEN,ETO,104.0,9/16/1944,9/16/1944,2,"ARNEMUIDEN, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,ARNHEM,ETO,10.0,11/23/1940,9/6/1940,10,"ARNHEM, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,BERGEN OP ZOOM,ETO,132.0,9/16/1944,9/16/1944,4,"BERGEN OP ZOOM, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,BIGGEKERKE,ETO,190.0,9/17/1944,9/17/1944,2,"BIGGEKERKE, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,BRAKEL,ETO,16.0,2/22/1945,2/22/1945,2,"BRAKEL, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,BRESKENS,ETO,1.0,4/18/1941,4/18/1941,1,"BRESKENS, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,BUNDE,ETO,33.0,2/21/1945,2/21/1945,6,"BUNDE, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,CITY TOT UNDER 6 TON,ETO,21.0,2/10/1941,5/28/1944,9,"CITY TOT UNDER 6 TON, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,DEELEN,ETO,1581.0,1/28/1944,9/3/1944,52,"DEELEN, HOLLAND OR NETHERLANDS"
HOLLAND OR NETHERLANDS,DELFZIJL,ETO,9.0,1/11/1941,9/8/1940,8,"DELFZIJL, HOLLAND OR NETHERLANDS"
